"Tarih","Saat","Toplam (MWh)","Rüzgar (MWh)","Biyogaz (MWh)","Kanal Tipi (MWh)","Biyokütle (MWh)","Güneþ (MWh)","Diðer (MWh)"
"29.03.2018","22:00","31,13","3,04","11,21","5,22","11,58","0,08","0,01"
"29.03.2018","23:00","29,64","1,59","11,15","5,36","11,20","0,33","0,01"
"30.03.2018","00:00","28,43","0,88","11,29","5,26","10,96","0,05","0,01"
"30.03.2018","01:00","29,09","0,81","11,56","5,12","11,54","0,04","0,01"
"30.03.2018","02:00","28,15","0,49","11,33","4,75","11,53","0,04","0,00"
"30.03.2018","03:00","27,91","0,54","10,86","4,95","11,50","0,05","0,01"
"30.03.2018","04:00","28,20","0,61","11,36","4,96","11,19","0,05","0,04"
"30.03.2018","05:00","30,45","1,10","11,77","5,11","11,59","0,81","0,06"
"30.03.2018","06:00","73,92","0,82","11,65","5,18","11,16","44,98","0,14"
"30.03.2018","07:00","331,89","1,63","11,41","5,39","11,39","300,95","1,11"
"30.03.2018","08:00","928,68","2,89","10,81","5,50","11,29","895,07","3,13"
"30.03.2018","09:00","1.504,20","2,79","11,61","5,58","11,20","1.468,11","4,92"
"30.03.2018","10:00","2.049,39","2,35","11,60","4,99","11,29","2.014,41","4,75"
"30.03.2018","11:00","2.332,37","1,85","11,18","4,63","11,23","2.298,31","5,17"
"30.03.2018","12:00","2.419,79","1,30","11,57","5,15","10,87","2.384,74","6,17"
"30.03.2018","13:00","2.534,88","1,41","11,74","5,48","11,29","2.496,31","8,65"
"30.03.2018","14:00","2.473,46","1,28","11,57","5,27","11,19","2.435,77","8,38"
"30.03.2018","15:00","2.173,75","1,14","11,20","5,30","10,91","2.139,29","5,91"
"30.03.2018","16:00","1.656,66","0,92","10,47","5,02","11,57","1.623,52","5,17"
"30.03.2018","17:00","854,68","0,83","10,24","5,22","11,31","824,88","2,20"
"30.03.2018","18:00","237,37","1,12","10,18","5,42","11,66","208,51","0,47"
"30.03.2018","19:00","44,10","0,78","10,29","5,44","11,48","15,86","0,25"
"30.03.2018","20:00","28,46","0,94","10,99","5,42","10,26","0,60","0,25"
"30.03.2018","21:00","28,90","1,43","11,40","5,31","9,80","0,06","0,90"
"30.03.2018","22:00","29,74","2,28","11,42","5,25","10,45","0,06","0,29"
"30.03.2018","23:00","30,94","2,71","11,96","5,28","10,65","0,04","0,29"
"31.03.2018","00:00","30,89","3,16","11,93","5,34","10,12","0,06","0,30"
"31.03.2018","01:00","32,01","3,52","11,92","5,25","10,96","0,06","0,30"
"31.03.2018","02:00","32,53","3,78","11,91","5,16","11,29","0,06","0,33"
"31.03.2018","03:00","32,51","4,88","11,22","5,12","10,91","0,04","0,33"
"31.03.2018","04:00","34,65","6,74","11,54","5,06","10,92","0,04","0,34"
"31.03.2018","05:00","36,32","6,72","11,64","5,00","10,98","1,62","0,36"
"31.03.2018","06:00","96,20","6,78","11,00","5,00","11,63","61,26","0,52"
"31.03.2018","07:00","590,77","7,40","11,71","4,99","11,42","552,71","2,54"
"31.03.2018","08:00","1.700,07","7,57","11,40","4,99","11,86","1.658,75","5,51"
"31.03.2018","09:00","2.605,95","5,32","11,62","5,23","11,38","2.564,49","7,90"
"31.03.2018","10:00","3.208,23","4,03","11,65","5,35","10,76","3.167,15","9,30"
"31.03.2018","11:00","3.618,52","2,95","11,53","5,62","11,30","3.576,07","11,05"
"31.03.2018","12:00","3.641,22","3,95","11,88","5,86","11,85","3.597,25","10,42"
"31.03.2018","13:00","3.534,33","4,90","11,95","5,62","10,98","3.490,66","10,24"
"31.03.2018","14:00","3.439,44","6,74","11,92","5,53","11,25","3.394,70","9,30"
"31.03.2018","15:00","2.879,18","7,21","10,57","5,35","11,29","2.837,01","7,75"
"31.03.2018","16:00","2.018,19","6,37","9,63","5,44","11,02","1.980,19","5,54"
"31.03.2018","17:00","1.006,23","7,78","10,30","5,36","10,99","969,20","2,61"
"31.03.2018","18:00","297,21","10,90","11,24","5,47","11,72","257,41","0,47"
"31.03.2018","19:00","53,97","12,49","11,93","5,67","11,69","12,17","0,02"
"31.03.2018","20:00","42,62","13,15","11,97","5,42","11,77","0,29","0,01"
"31.03.2018","21:00","40,80","11,92","11,71","5,18","11,64","0,33","0,01"
"31.03.2018","22:00","40,88","12,34","11,48","5,13","11,66","0,24","0,01"
"31.03.2018","23:00","40,75","14,96","10,81","5,23","9,20","0,55","0,01"
"01.04.2018","00:00","45,16","17,83","11,19","5,28","10,80","0,05","0,01"
"01.04.2018","01:00","45,23","17,04","11,57","5,28","11,26","0,04","0,04"
"01.04.2018","02:00","46,30","18,73","11,10","5,41","10,98","0,06","0,01"
"01.04.2018","03:00","49,54","20,95","11,57","5,32","11,63","0,06","0,01"
"01.04.2018","04:00","49,52","21,61","11,67","5,17","10,81","0,19","0,07"
"01.04.2018","05:00","52,07","22,26","11,76","5,08","10,81","2,08","0,08"
"01.04.2018","06:00","100,88","24,21","11,82","4,90","10,84","48,93","0,17"
"01.04.2018","07:00","532,28","25,04","11,29","4,97","11,48","478,36","1,13"
"01.04.2018","08:00","1.447,53","25,77","11,55","5,34","10,62","1.391,70","2,55"
"01.04.2018","09:00","2.330,86","25,76","11,26","5,38","11,49","2.273,21","3,76"
"01.04.2018","10:00","3.006,67","26,79","11,26","5,34","11,52","2.947,39","4,37"
"01.04.2018","11:00","3.395,34","26,73","11,22","5,34","11,77","3.335,70","4,57"
"01.04.2018","12:00","3.455,00","26,26","11,46","5,58","11,32","3.394,87","5,51"
"01.04.2018","13:00","3.433,78","25,80","11,68","5,45","11,26","3.374,67","4,91"
"01.04.2018","14:00","3.247,73","26,24","9,99","5,64","11,41","3.190,56","3,87"
"01.04.2018","15:00","2.736,25","26,48","11,71","5,88","11,45","2.677,98","2,75"
"01.04.2018","16:00","2.002,80","27,02","11,81","5,76","11,76","1.944,09","2,35"
"01.04.2018","17:00","1.058,16","27,05","11,32","5,00","11,77","1.001,82","1,20"
"01.04.2018","18:00","311,62","26,17","11,90","4,96","11,36","257,13","0,11"
"01.04.2018","19:00","70,08","24,39","11,74","5,46","11,69","16,78","0,01"
"01.04.2018","20:00","52,93","23,97","11,43","5,51","11,41","0,59","0,01"
"01.04.2018","21:00","50,40","21,54","11,29","5,61","11,76","0,19","0,01"
"01.04.2018","22:00","47,52","18,49","11,61","5,75","11,62","0,04","0,01"
"01.04.2018","23:00","48,03","15,31","11,34","5,61","11,82","3,93","0,01"
"02.04.2018","00:00","38,95","10,96","11,31","5,47","10,89","0,31","0,01"
"02.04.2018","01:00","36,17","8,17","11,72","5,36","10,85","0,05","0,02"
"02.04.2018","02:00","34,14","6,04","11,95","5,25","10,82","0,04","0,04"
"02.04.2018","03:00","31,19","4,82","11,90","3,79","10,59","0,04","0,05"
"02.04.2018","04:00","32,73","5,95","11,89","3,52","11,15","0,15","0,08"
"02.04.2018","05:00","32,84","6,97","10,92","3,17","10,82","0,89","0,08"
"02.04.2018","06:00","74,85","4,56","10,86","3,21","10,20","45,87","0,14"
"02.04.2018","07:00","492,01","1,71","11,32","3,21","10,94","463,82","0,99"
"02.04.2018","08:00","1.397,10","1,20","11,88","3,33","10,78","1.367,70","2,21"
"02.04.2018","09:00","2.258,90","1,86","11,13","3,17","11,71","2.227,33","3,69"
"02.04.2018","10:00","2.872,57","1,84","11,07","3,26","11,79","2.839,93","4,69"
"02.04.2018","11:00","3.085,06","2,16","10,22","4,94","11,99","3.050,66","5,09"
"02.04.2018","12:00","2.995,78","2,37","10,21","5,52","12,01","2.960,50","5,16"
"02.04.2018","13:00","2.890,45","2,01","10,67","5,81","12,13","2.854,73","5,09"
"02.04.2018","14:00","2.661,81","2,86","9,58","5,50","11,51","2.628,12","4,24"
"02.04.2018","15:00","2.387,48","3,65","10,94","5,62","10,85","2.352,97","3,46"
"02.04.2018","16:00","1.797,43","3,71","11,70","5,71","11,52","1.762,84","1,95"
"02.04.2018","17:00","982,28","3,22","11,61","5,56","11,67","949,27","0,96"
"02.04.2018","18:00","288,78","2,22","11,09","5,39","12,11","257,64","0,34"
"02.04.2018","19:00","46,90","2,24","11,64","5,01","12,84","14,85","0,31"
"02.04.2018","20:00","32,02","2,17","11,61","5,04","12,33","0,57","0,30"
"02.04.2018","21:00","30,70","2,26","11,09","5,15","11,71","0,20","0,30"
"02.04.2018","22:00","30,32","1,52","11,64","5,43","11,53","0,04","0,16"
"02.04.2018","23:00","36,26","1,35","11,66","5,60","12,75","4,89","0,01"
"03.04.2018","00:00","29,53","1,30","11,24","5,58","11,31","0,06","0,04"
"03.04.2018","01:00","29,91","1,09","11,55","5,35","11,85","0,03","0,05"
"03.04.2018","02:00","29,59","1,15","11,43","5,04","11,90","0,03","0,04"
"03.04.2018","03:00","30,32","1,88","11,65","4,74","11,96","0,07","0,02"
"03.04.2018","04:00","29,96","2,21","11,24","4,70","11,64","0,15","0,01"
"03.04.2018","05:00","31,36","1,61","11,03","4,93","11,49","2,25","0,05"
"03.04.2018","06:00","75,23","1,74","11,38","5,02","11,60","45,32","0,17"
"03.04.2018","07:00","565,85","3,50","10,27","5,16","10,81","535,44","0,68"
"03.04.2018","08:00","1.629,14","2,82","11,39","5,07","9,82","1.598,14","1,89"
"03.04.2018","09:00","2.635,67","1,74","11,50","5,21","10,24","2.603,12","3,85"
"03.04.2018","10:00","3.334,87","2,69","11,19","5,67","9,87","3.300,15","5,28"
"03.04.2018","11:00","3.603,23","4,09","11,13","5,47","10,58","3.566,05","5,92"
"03.04.2018","12:00","3.694,14","5,56","11,11","5,37","9,63","3.657,22","5,24"
"03.04.2018","13:00","3.685,34","6,05","11,09","5,46","10,10","3.647,48","5,16"
"03.04.2018","14:00","3.574,77","5,74","10,70","5,50","10,69","3.537,20","4,93"
"03.04.2018","15:00","3.187,08","5,04","11,62","5,36","10,85","3.150,06","4,15"
"03.04.2018","16:00","2.388,74","5,14","10,36","5,35","11,37","2.353,66","2,87"
"03.04.2018","17:00","1.314,49","4,99","10,93","5,32","11,53","1.280,27","1,44"
"03.04.2018","18:00","348,44","4,38","10,52","5,08","11,07","316,94","0,46"
"03.04.2018","19:00","49,40","3,84","11,52","5,03","10,94","17,76","0,31"
"03.04.2018","20:00","31,86","2,74","11,34","5,46","11,46","0,53","0,32"
"03.04.2018","21:00","30,48","1,93","11,39","5,46","11,17","0,20","0,32"
"03.04.2018","22:00","30,15","1,34","11,04","5,48","11,93","0,04","0,31"
"03.04.2018","23:00","30,61","1,36","11,76","5,35","11,47","0,34","0,32"
"04.04.2018","00:00","29,74","1,65","11,73","5,07","10,63","0,34","0,33"
"04.04.2018","01:00","29,43","1,67","11,34","4,92","11,13","0,04","0,32"
"04.04.2018","02:00","29,29","1,66","11,40","4,61","11,23","0,04","0,35"
"04.04.2018","03:00","29,88","1,82","11,86","4,67","11,31","0,05","0,18"
"04.04.2018","04:00","29,21","2,16","11,81","4,63","10,38","0,17","0,07"
"04.04.2018","05:00","30,92","1,86","11,15","4,72","10,88","2,26","0,05"
"04.04.2018","06:00","87,74","1,85","10,66","4,67","10,97","59,39","0,20"
"04.04.2018","07:00","654,78","2,01","11,51","4,86","10,46","624,72","1,23"
"04.04.2018","08:00","1.758,98","1,41","11,25","5,41","10,20","1.727,99","2,72"
"04.04.2018","09:00","2.795,25","0,93","11,62","5,55","9,14","2.764,06","3,95"
"04.04.2018","10:00","3.522,33","0,64","11,15","5,14","10,01","3.490,44","4,94"
"04.04.2018","11:00","3.843,83","0,63","10,82","5,34","10,18","3.811,62","5,24"
"04.04.2018","12:00","3.925,44","0,69","10,91","5,32","10,60","3.892,61","5,32"
"04.04.2018","13:00","3.898,66","0,72","10,65","5,27","10,73","3.866,11","5,19"
"04.04.2018","14:00","3.695,66","0,46","11,12","5,29","11,17","3.662,76","4,86"
"04.04.2018","15:00","3.191,80","0,33","11,19","5,29","10,80","3.160,09","4,08"
"04.04.2018","16:00","2.346,34","0,37","10,53","5,37","10,45","2.316,74","2,88"
"04.04.2018","17:00","1.252,83","0,33","10,60","5,53","10,52","1.224,38","1,47"
"04.04.2018","18:00","320,35","0,47","11,04","5,54","10,96","291,90","0,45"
"04.04.2018","19:00","46,60","0,49","11,36","5,64","11,17","17,65","0,29"
"04.04.2018","20:00","28,91","0,69","10,47","5,50","11,28","0,69","0,28"
"04.04.2018","21:00","28,90","0,58","10,98","5,49","11,39","0,20","0,27"
"04.04.2018","22:00","29,95","0,64","11,27","5,42","12,38","0,03","0,19"
"04.04.2018","23:00","34,77","0,54","11,43","5,43","11,64","5,72","0,01"
"05.04.2018","00:00","29,00","0,44","11,37","5,39","11,64","0,14","0,01"
"05.04.2018","01:00","28,05","0,26","10,85","5,11","11,78","0,04","0,01"
"05.04.2018","02:00","29,06","0,41","11,46","5,05","12,06","0,05","0,03"
"05.04.2018","03:00","28,18","0,39","11,56","5,05","11,12","0,04","0,01"
"05.04.2018","04:00","27,59","0,38","10,93","4,95","11,12","0,16","0,05"
"05.04.2018","05:00","30,59","0,36","11,28","4,88","11,65","2,37","0,06"
"05.04.2018","06:00","107,54","0,43","9,87","4,91","11,83","80,26","0,24"
"05.04.2018","07:00","658,91","0,98","10,45","4,75","11,86","629,61","1,26"
"05.04.2018","08:00","1.723,60","0,89","11,18","4,54","11,03","1.692,90","3,06"
"05.04.2018","09:00","2.684,91","0,32","10,61","4,58","9,69","2.655,06","4,65"
"05.04.2018","10:00","3.364,15","0,18","11,28","4,55","9,59","3.332,88","5,68"
"05.04.2018","11:00","3.753,63","0,09","10,76","3,86","10,32","3.722,46","6,14"
"05.04.2018","12:00","3.831,43","0,27","11,08","3,86","10,20","3.799,75","6,27"
"05.04.2018","13:00","3.814,66","0,33","11,50","4,56","10,04","3.782,08","6,16"
"05.04.2018","14:00","3.598,28","0,27","11,34","4,24","10,83","3.565,93","5,67"
"05.04.2018","15:00","3.088,42","0,19","11,51","4,56","11,65","3.055,98","4,52"
"05.04.2018","16:00","2.284,13","0,62","10,73","4,68","11,87","2.253,09","3,14"
"05.04.2018","17:00","1.218,09","1,25","11,58","4,54","11,54","1.187,71","1,46"
"05.04.2018","18:00","323,20","1,59","10,95","4,74","11,73","293,96","0,24"
"05.04.2018","19:00","45,05","0,90","10,91","4,76","11,22","17,26","0,01"
"05.04.2018","20:00","28,47","0,44","11,22","4,42","11,64","0,73","0,01"
"05.04.2018","21:00","28,71","0,32","11,47","4,46","11,40","1,05","0,01"
"05.04.2018","22:00","27,11","0,24","11,24","4,43","11,15","0,04","0,01"
"05.04.2018","23:00","32,67","0,23","11,62","4,45","11,23","5,13","0,01"
"06.04.2018","00:00","26,88","0,19","11,17","4,33","11,13","0,04","0,01"
"06.04.2018","01:00","27,23","0,25","11,34","4,43","11,16","0,04","0,01"
"06.04.2018","02:00","27,42","0,19","11,59","4,33","11,23","0,04","0,03"
"06.04.2018","03:00","27,06","0,10","11,17","4,32","11,38","0,05","0,04"
"06.04.2018","04:00","27,97","0,07","11,78","4,04","11,84","0,17","0,07"
"06.04.2018","05:00","29,00","0,04","11,58","3,90","11,00","2,40","0,08"
"06.04.2018","06:00","111,53","0,15","11,37","4,25","11,40","84,07","0,29"
"06.04.2018","07:00","659,32","0,20","11,79","4,19","11,29","630,49","1,36"
"06.04.2018","08:00","1.706,78","0,17","11,50","4,46","10,45","1.677,55","2,65"
"06.04.2018","09:00","2.655,62","0,30","11,07","4,44","9,83","2.625,53","4,45"
"06.04.2018","10:00","3.312,56","0,43","10,87","4,53","10,91","3.280,43","5,39"
"06.04.2018","11:00","3.653,27","0,80","10,93","4,77","10,38","3.620,54","5,85"
"06.04.2018","12:00","3.728,22","3,19","11,22","4,79","10,11","3.693,01","5,91"
"06.04.2018","13:00","3.636,93","5,04","11,82","4,45","11,06","3.598,76","5,81"
"06.04.2018","14:00","3.366,22","5,42","11,78","5,03","11,59","3.327,11","5,29"
"06.04.2018","15:00","2.828,40","8,32","11,48","5,40","10,21","2.788,61","4,38"
"06.04.2018","16:00","2.087,49","9,89","11,76","5,42","10,61","2.046,76","3,05"
"06.04.2018","17:00","1.075,79","10,24","11,45","5,65","11,63","1.035,45","1,36"
"06.04.2018","18:00","268,23","11,77","11,77","5,61","11,92","226,93","0,23"
"06.04.2018","19:00","49,80","11,46","10,95","5,53","12,52","9,31","0,03"
"06.04.2018","20:00","41,46","11,99","11,14","5,28","12,41","0,63","0,01"
"06.04.2018","21:00","41,53","12,94","11,32","5,34","11,49","0,43","0,01"
"06.04.2018","22:00","42,40","12,99","11,35","5,33","12,68","0,03","0,01"
"06.04.2018","23:00","42,11","12,52","11,41","5,26","12,87","0,04","0,01"
"07.04.2018","00:00","54,85","15,14","11,41","5,17","11,52","11,60","0,01"
"07.04.2018","01:00","40,53","13,05","11,44","5,13","10,81","0,04","0,05"
"07.04.2018","02:00","39,50","10,73","11,42","4,92","12,33","0,04","0,06"
"07.04.2018","03:00","43,46","14,35","10,88","4,77","13,35","0,05","0,07"
"07.04.2018","04:00","43,11","15,43","10,28","4,45","12,73","0,15","0,07"
"07.04.2018","05:00","45,91","15,85","11,17","4,41","12,07","2,34","0,07"
"07.04.2018","06:00","129,23","15,76","11,40","4,40","11,53","85,90","0,24"
"07.04.2018","07:00","670,55","18,65","11,08","4,67","12,63","622,17","1,36"
"07.04.2018","08:00","1.640,50","18,35","10,31","4,93","13,00","1.590,98","2,93"
"07.04.2018","09:00","2.502,51","19,62","10,28","5,23","12,32","2.450,71","4,36"
"07.04.2018","10:00","3.128,37","19,71","11,23","5,38","10,62","3.076,15","5,28"
"07.04.2018","11:00","3.485,92","18,65","10,90","5,49","11,99","3.433,10","5,80"
"07.04.2018","12:00","3.557,27","16,75","11,41","5,52","12,39","3.505,22","5,98"
"07.04.2018","13:00","3.555,79","17,05","11,39","5,52","12,32","3.503,76","5,75"
"07.04.2018","14:00","3.352,37","16,88","11,27","5,73","10,40","3.302,82","5,26"
"07.04.2018","15:00","2.791,69","16,39","10,70","5,66","12,14","2.742,33","4,48"
"07.04.2018","16:00","2.107,94","15,67","11,07","5,46","13,49","2.059,14","3,11"
"07.04.2018","17:00","1.016,74","19,21","11,12","5,43","12,99","966,54","1,46"
"07.04.2018","18:00","279,96","16,73","10,88","5,59","11,41","235,11","0,23"
"07.04.2018","19:00","58,50","20,19","11,09","5,51","12,13","9,56","0,02"
"07.04.2018","20:00","49,67","19,58","11,24","5,60","12,88","0,36","0,01"
"07.04.2018","21:00","52,10","21,50","11,39","5,62","13,38","0,20","0,01"
"07.04.2018","22:00","48,93","18,85","11,34","5,53","13,14","0,05","0,01"
"07.04.2018","23:00","47,15","17,80","11,10","5,67","12,34","0,22","0,01"
"08.04.2018","00:00","46,06","17,16","11,22","5,34","12,28","0,04","0,01"
"08.04.2018","01:00","46,11","17,77","11,40","4,97","11,92","0,04","0,01"
"08.04.2018","02:00","44,39","17,11","11,41","4,81","11,00","0,04","0,01"
"08.04.2018","03:00","44,35","16,05","11,38","4,78","12,08","0,05","0,01"
"08.04.2018","04:00","44,84","17,11","11,41","4,58","11,56","0,15","0,01"
"08.04.2018","05:00","46,46","16,90","11,41","4,64","11,80","1,69","0,02"
"08.04.2018","06:00","131,78","17,26","11,44","4,87","11,90","86,10","0,21"
"08.04.2018","07:00","528,48","19,38","11,07","4,96","10,93","480,83","1,32"
"08.04.2018","08:00","1.151,82","19,57","10,81","4,83","11,33","1.102,36","2,92"
"08.04.2018","09:00","1.707,45","21,27","8,87","5,41","10,92","1.656,62","4,37"
"08.04.2018","10:00","2.114,17","22,03","8,50","5,45","11,81","2.061,07","5,30"
"08.04.2018","11:00","2.250,55","22,09","9,14","5,65","11,73","2.196,17","5,77"
"08.04.2018","12:00","2.279,45","23,33","9,45","5,99","11,58","2.223,43","5,67"
"08.04.2018","13:00","2.183,43","18,59","10,87","6,04","11,21","2.131,94","4,77"
"08.04.2018","14:00","1.991,60","14,34","10,59","5,72","11,98","1.944,81","4,16"
"08.04.2018","15:00","1.743,25","13,45","10,96","5,30","11,79","1.698,53","3,21"
"08.04.2018","16:00","1.257,89","14,10","10,79","5,69","12,49","1.212,22","2,60"
"08.04.2018","17:00","692,88","17,56","10,66","5,71","12,35","645,72","0,87"
"08.04.2018","18:00","225,59","17,86","10,87","5,75","12,05","178,96","0,10"
"08.04.2018","19:00","53,35","17,05","10,95","5,76","11,49","8,08","0,01"
"08.04.2018","20:00","43,67","15,53","10,60","5,71","11,49","0,32","0,01"
"08.04.2018","21:00","46,99","18,04","10,79","5,68","12,18","0,28","0,01"
"08.04.2018","22:00","45,16","16,38","10,87","5,63","12,22","0,05","0,01"
"08.04.2018","23:00","41,52","13,46","10,88","5,45","11,51","0,20","0,01"
"09.04.2018","00:00","39,31","10,99","10,91","5,82","11,53","0,05","0,01"
"09.04.2018","01:00","38,01","9,40","10,80","5,60","12,15","0,04","0,01"
"09.04.2018","02:00","38,13","9,42","10,77","5,20","12,69","0,04","0,01"
"09.04.2018","03:00","37,90","10,38","10,83","4,98","11,64","0,06","0,01"
"09.04.2018","04:00","37,25","10,21","10,79","4,93","11,20","0,11","0,01"
"09.04.2018","05:00","37,90","9,20","10,82","5,03","11,33","1,51","0,01"
"09.04.2018","06:00","109,09","7,07","10,83","5,30","12,71","72,98","0,20"
"09.04.2018","07:00","474,98","7,17","11,06","5,50","11,94","438,48","0,83"
"09.04.2018","08:00","1.191,18","5,30","11,06","5,62","11,51","1.155,50","2,20"
"09.04.2018","09:00","1.934,77","4,52","11,06","5,55","10,71","1.899,88","3,05"
"09.04.2018","10:00","2.432,06","4,28","10,66","5,04","10,74","2.396,98","4,37"
"09.04.2018","11:00","2.590,58","5,68","10,98","4,72","8,30","2.555,54","5,36"
"09.04.2018","12:00","2.431,15","6,65","10,81","4,87","8,07","2.395,39","5,36"
"09.04.2018","13:00","2.218,49","6,13","11,29","5,13","8,59","2.183,11","4,24"
"09.04.2018","14:00","2.023,05","5,05","11,31","5,27","9,25","1.988,97","3,20"
"09.04.2018","15:00","1.719,83","5,79","11,12","5,22","8,93","1.686,39","2,38"
"09.04.2018","16:00","1.207,08","6,19","10,90","5,53","9,35","1.173,46","1,64"
"09.04.2018","17:00","626,03","6,69","9,89","5,50","11,52","591,51","0,91"
"09.04.2018","18:00","224,27","5,67","11,20","5,66","13,09","188,27","0,39"
"09.04.2018","19:00","47,36","4,86","11,34","5,60","12,06","13,19","0,31"
"09.04.2018","20:00","34,60","5,89","11,09","5,31","11,28","0,73","0,29"
"09.04.2018","21:00","34,74","5,26","11,14","5,36","12,47","0,22","0,29"
"09.04.2018","22:00","34,20","4,87","11,29","4,96","12,81","0,05","0,23"
"09.04.2018","23:00","34,14","3,49","11,22","4,84","12,31","2,25","0,02"
"10.04.2018","00:00","31,22","2,44","11,20","4,72","12,78","0,04","0,04"
"10.04.2018","01:00","30,20","1,28","11,23","4,74","12,86","0,04","0,04"
"10.04.2018","02:00","28,96","0,86","11,25","4,72","12,07","0,05","0,01"
"10.04.2018","03:00","29,17","0,48","11,27","4,72","12,61","0,04","0,05"
"10.04.2018","04:00","28,95","0,45","11,34","4,68","12,26","0,13","0,09"
"10.04.2018","05:00","31,80","0,76","11,34","4,58","12,94","2,08","0,10"
"10.04.2018","06:00","87,15","1,13","11,17","4,39","12,91","57,38","0,17"
"10.04.2018","07:00","412,96","1,17","11,13","4,52","12,53","383,26","0,36"
"10.04.2018","08:00","1.083,64","1,17","11,27","5,11","12,02","1.053,31","0,76"
"10.04.2018","09:00","1.734,44","0,42","11,23","5,45","12,20","1.704,24","0,90"
"10.04.2018","10:00","2.187,36","0,22","11,76","5,10","11,47","2.157,45","1,36"
"10.04.2018","11:00","2.526,74","0,91","11,80","4,49","12,16","2.495,98","1,40"
"10.04.2018","12:00","2.518,31","1,42","11,57","4,77","12,14","2.487,56","0,83"
"10.04.2018","13:00","2.347,12","1,35","11,52","5,28","11,50","2.315,73","1,75"
"10.04.2018","14:00","2.227,38","1,88","11,41","5,66","11,76","2.194,62","2,05"
"10.04.2018","15:00","1.923,81","1,90","11,31","5,56","12,72","1.888,90","3,42"
"10.04.2018","16:00","1.488,50","2,16","10,83","5,39","12,03","1.457,00","1,09"
"10.04.2018","17:00","881,12","1,82","10,51","5,16","11,83","851,23","0,57"
"10.04.2018","18:00","301,94","2,07","10,62","5,25","11,23","272,42","0,35"
"10.04.2018","19:00","51,05","2,50","11,40","5,37","11,93","19,57","0,28"
"10.04.2018","20:00","31,39","1,20","11,12","5,50","12,46","0,82","0,28"
"10.04.2018","21:00","29,64","0,51","11,73","5,52","11,40","0,21","0,28"
"10.04.2018","22:00","29,35","0,60","11,86","5,31","11,27","0,04","0,27"
"10.04.2018","23:00","29,65","0,62","11,82","5,10","12,05","0,06","0,01"
"11.04.2018","00:00","29,26","0,21","11,44","5,03","12,51","0,05","0,03"
"11.04.2018","01:00","29,01","0,30","11,18","5,11","12,35","0,04","0,03"
"11.04.2018","02:00","28,93","0,11","11,20","5,20","12,34","0,05","0,03"
"11.04.2018","03:00","28,86","0,12","11,20","5,12","12,34","0,05","0,02"
"11.04.2018","04:00","27,01","0,14","10,32","4,45","11,93","0,16","0,01"
"11.04.2018","05:00","28,82","0,23","10,61","4,36","11,80","1,76","0,05"
"11.04.2018","06:00","97,56","1,36","10,74","4,53","11,17","69,55","0,22"
"11.04.2018","07:00","496,23","1,75","10,77","4,63","12,10","466,22","0,75"
"11.04.2018","08:00","1.247,96","1,09","10,77","5,26","12,25","1.216,57","2,02"
"11.04.2018","09:00","2.041,20","0,61","10,93","5,37","10,54","2.010,86","2,89"
"11.04.2018","10:00","2.572,55","0,18","10,97","4,81","10,98","2.541,35","4,26"
"11.04.2018","11:00","2.758,55","0,18","11,27","4,76","10,75","2.727,20","4,40"
"11.04.2018","12:00","2.780,51","0,69","10,68","5,10","10,21","2.750,04","3,78"
"11.04.2018","13:00","2.700,56","0,89","10,59","5,19","10,02","2.670,30","3,57"
"11.04.2018","14:00","2.443,58","0,95","10,72","5,45","10,58","2.412,63","3,24"
"11.04.2018","15:00","2.011,21","1,42","10,64","5,10","11,82","1.980,66","1,57"
"11.04.2018","16:00","1.390,65","1,94","11,34","5,32","12,18","1.358,40","1,45"
"11.04.2018","17:00","714,71","1,89","11,27","5,34","12,03","682,89","1,29"
"11.04.2018","18:00","223,26","1,93","11,44","5,28","12,07","192,09","0,45"
"11.04.2018","19:00","41,19","1,40","11,61","5,41","12,65","9,86","0,27"
"11.04.2018","20:00","32,00","1,86","11,48","5,43","12,18","0,76","0,28"
"11.04.2018","21:00","31,23","1,77","11,84","5,24","11,92","0,20","0,26"
"11.04.2018","22:00","30,69","1,59","11,71","5,10","12,25","0,04","0,01"
"11.04.2018","23:00","34,92","1,40","11,81","5,21","12,80","3,70","0,01"
"12.04.2018","00:00","30,41","1,44","11,79","5,43","11,69","0,04","0,01"
"12.04.2018","01:00","30,25","0,72","11,62","5,39","12,43","0,05","0,04"
"12.04.2018","02:00","29,81","0,63","11,78","5,15","12,14","0,04","0,06"
"12.04.2018","03:00","30,47","0,72","11,57","5,09","12,98","0,05","0,07"
"12.04.2018","04:00","28,75","0,59","10,68","4,83","12,42","0,15","0,07"
"12.04.2018","05:00","30,28","0,49","11,05","4,56","12,58","1,54","0,06"
"12.04.2018","06:00","122,36","0,42","10,67","4,93","12,42","93,62","0,30"
"12.04.2018","07:00","533,46","0,48","10,62","5,11","12,02","504,16","1,07"
"12.04.2018","08:00","1.237,99","0,17","10,64","5,00","11,53","1.208,26","2,39"
"12.04.2018","09:00","2.023,33","0,11","10,47","4,74","10,70","1.993,58","3,73"
"12.04.2018","10:00","2.690,73","0,18","10,21","4,55","11,84","2.659,26","4,68"
"12.04.2018","11:00","3.027,36","0,34","11,02","4,38","11,70","2.994,80","5,11"
